Time,RPM,ARIMA
2013-11-15,75.88058270586825,11.559694136957075
2013-11-16,1309.18581733363,63.288203184773735
2013-11-17,79.85639594478224,965.358590035515
2013-11-18,0.0,1160.0944400516119
2013-11-19,0.0,-679.2492489949232
2013-11-20,0.0,-45.3910813318033
2013-11-21,0.0,11.55969413695692
2013-11-22,0.0,11.559694136956919
2013-11-23,0.0,11.559694136956923
2013-11-24,0.0,11.559694136956919
2013-11-25,0.0,11.559694136956923
2013-11-26,0.0,11.55969413695692
2013-11-27,0.0,11.55969413695692
2013-11-28,0.0,11.55969413695692
2013-11-29,0.0,11.55969413695692
2013-11-30,0.0,11.55969413695692
2013-12-01,0.0,11.788565163598374
2013-12-02,0.0,11.4036705990474
2013-12-03,0.0,11.559694136956919
2013-12-04,0.0,11.55969413695692
2013-12-05,0.0,11.55969413695692
2013-12-06,0.0,11.55969413695692
2013-12-07,0.0,11.55969413695692
2013-12-08,0.0,11.55969413695692
2013-12-09,0.0,11.55969413695692
2013-12-10,0.0,11.55969413695692
2013-12-11,0.0,11.55969413695692
2013-12-12,0.0,11.55969413695692
2013-12-13,0.0,11.55969413695692
2013-12-14,0.0,11.55969413695692
2013-12-15,0.0,11.55969413695692
2013-12-16,0.0,11.55969413695692
2013-12-17,0.0,11.55969413695692
2013-12-18,0.0,11.55969413695692
2013-12-19,0.0,11.55969413695692
2013-12-20,0.0,11.55969413695692
2013-12-21,0.0,11.55969413695692
2013-12-22,0.0,11.55969413695692
2013-12-23,0.0,11.55969413695692
2013-12-24,0.0,11.55969413695692
2013-12-25,0.0,11.55969413695692
2013-12-26,0.0,11.55969413695692
2013-12-27,0.0,11.55969413695692
2013-12-28,0.0,11.55969413695692
2013-12-29,0.0,11.55969413695692
2013-12-30,0.0,11.55969413695692
2013-12-31,0.0,11.55969413695692
2014-01-01,0.0,11.55969413695692
2014-01-02,0.0,11.55969413695692
2014-01-03,0.0,11.55969413695692
2014-01-04,0.0,11.55969413695692
2014-01-05,0.0,11.55969413695692
2014-01-06,0.0,11.55969413695692
2014-01-07,0.0,11.55969413695692
2014-01-08,0.0,11.55969413695692
2014-01-09,0.0,11.55969413695692
2014-01-10,0.0,11.55969413695692
2014-01-11,0.0,11.55969413695692
2014-01-12,0.0,11.55969413695692
2014-01-13,0.0,12.131127637188476
2014-01-14,0.0,11.170142529248093
2014-01-15,0.0,11.55969413695692
2014-01-16,0.0,11.55969413695692
2014-01-17,0.0,11.55969413695692
2014-01-18,0.0,11.55969413695692
2014-01-19,0.0,11.55969413695692
2014-01-20,0.0,11.55969413695692
2014-01-21,0.0,11.55969413695692
2014-01-22,0.0,11.55969413695692
2014-01-23,0.0,11.55969413695692
2014-01-24,0.0,11.55969413695692
2014-01-25,0.0,11.55969413695692
2014-01-26,0.0,11.55969413695692
2014-01-27,0.0,19.44004667815225
2014-01-28,0.0,24.81215734455708
2014-01-29,0.0,51.15334311896896
2014-01-30,0.0,1329.949292198996
2014-01-31,0.0,1332.8942553500779
2014-02-01,0.0,1337.9276957259706
2014-02-02,0.0,1337.7309371139481
2014-02-03,0.0,1335.8985719802645
2014-02-04,0.0,1341.1499735504726
2014-02-05,0.0,1288.1310211453913
2014-02-06,0.0,35.95219508101387
2014-02-07,0.0,36.068644677650155
2014-02-08,0.0,36.148029466200846
2014-02-09,0.0,36.2021468254299
2014-02-10,0.0,36.23903913973085
2014-02-11,0.0,36.26418897841236
2014-02-12,0.0,36.2813338606918
2014-02-13,0.0,36.293021688677435
2014-02-14,0.0,36.30098939127202
2014-02-15,0.0,36.30642104929383
2014-02-16,0.0,36.31012386180669
2014-02-17,0.0,36.312648104027076
2014-02-18,0.0,36.31436890376108
2014-02-19,0.0,36.31554198917286
2014-02-20,0.0,36.316341692564336
2014-02-21,0.0,36.31688685791029
2014-02-22,0.0,36.317258502269425
2014-02-23,0.0,36.31751185573494
2014-02-24,0.0,36.31768456918239
2014-02-25,0.0,36.317802309568805
2014-02-26,0.0,36.317882574300924
2014-02-27,0.0,36.31793729152598
2014-02-28,0.0,36.317974592774476
2014-03-01,0.0,36.318000021387455
2014-03-02,0.0,36.3180173563128
2014-03-03,0.0,36.31802917369494
2014-03-04,0.0,36.31803722971582
2014-03-05,0.0,36.31804272158125
2014-03-06,0.0,36.318046465437725
2014-03-07,0.0,36.31804901766
2014-03-08,0.0,36.318050757534
2014-03-09,0.0,36.31805194362252
2014-03-10,0.0,36.318052752190255
2014-03-11,0.0,36.3180533033985
2014-03-12,0.0,36.31805367916236
2014-03-13,0.0,36.31805393532413
2014-03-14,0.0,36.31805410995203
2014-03-15,0.0,36.31805422899751
2014-03-16,0.0,36.31805431015194
2014-03-17,0.0,36.31805436547569
2014-03-18,0.0,36.3180544031904
2014-03-19,0.0,36.31805442890088
2014-03-20,0.0,36.31805444642795
2014-03-21,0.0,36.318054458376324
2014-03-22,0.0,36.318054466521644
2014-03-23,0.0,36.31805447207439
2014-03-24,0.0,36.31805447585974
2014-03-25,0.0,36.31805447844025
2014-03-26,0.0,36.318054480199415
2014-03-27,0.0,36.31805448139865
2014-03-28,0.0,36.31805448221618
2014-03-29,0.0,36.318054482773505
2014-03-30,0.0,36.31805448315343
2014-03-31,0.0,36.31805448341243
2014-04-01,0.0,36.318054483588995
2014-04-02,0.0,36.31805448370936
2014-04-03,0.0,36.318054483791414
2014-04-04,448.29397259280466,36.31805448384735
2014-04-05,975.0107369047463,36.318054483885476
2014-04-06,0.0,36.318054483911475
2014-04-07,0.0,36.318054483929195
2014-04-08,0.0,36.31805448394128
2014-04-09,0.0,36.31805448394952
2014-04-10,0.0,36.31805448395513
2014-04-11,0.0,1354.6851054974334
2014-04-12,0.0,1353.9847053394333
2014-04-13,0.0,1354.1179915130747
2014-04-14,0.0,1354.0279241976775
2014-04-15,0.0,1354.4026678369228
2014-04-16,0.0,1353.843607894297
2014-04-17,0.0,1354.2028670346738
2014-04-18,0.0,1354.0747883522638
2014-04-19,0.0,1354.0291995748967
2014-04-20,0.0,1353.7766746827867
2014-04-21,0.0,1354.185672446245
2014-04-22,0.0,1340.2049246169754
2014-04-23,0.0,1354.426676299695
2014-04-24,0.0,1354.9725624683665
2014-04-25,0.0,1354.8529216605316
2014-04-26,0.0,1354.5962292486681
2014-04-27,0.0,1354.4930740856996
2014-04-28,0.0,1354.217247395446
2014-04-29,0.0,1354.2123266384472
2014-04-30,0.0,1354.159397201965
2014-05-01,0.0,1354.8212950694665
2014-05-02,0.0,1354.4178540820437
2014-05-03,0.0,1354.9712202224857
2014-05-04,0.0,1354.8971232045694
2014-05-05,0.0,1354.1544378217834
2014-05-06,0.0,1354.0568035190822
2014-05-07,0.0,1354.9690903820058
2014-05-08,0.0,1355.495880897187
2014-05-09,0.0,1356.4909368731078
2014-05-10,0.0,36.318054483967146
2014-05-11,0.0,36.318054483967146
2014-05-12,0.0,36.318054483967146
2014-05-13,0.0,36.318054483967146
2014-05-14,0.0,36.318054483967146
2014-05-15,0.0,36.318054483967146
2014-05-16,0.0,36.318054483967146
2014-05-17,0.0,36.318054483967146
2014-05-18,0.0,36.318054483967146
2014-05-19,26.78685249223277,36.318054483967146
2014-05-20,1307.0570068452707,36.318054483967146
2014-05-21,39.89674326715758,36.318054483967146
2014-05-22,0.0,36.318054483967146
2014-05-23,0.0,36.318054483967146
2014-05-24,0.0,36.318054483967146
2014-05-25,0.0,36.318054483967146
2014-05-26,0.0,36.318054483967146
2014-05-27,0.0,36.318054483967146
2014-05-28,0.0,36.318054483967146
2014-05-29,0.0,68.373561318909
2014-05-30,0.0,1349.5300605733673
2014-05-31,0.0,74.08759064229217
2014-06-01,0.0,36.318054483967146
2014-06-02,0.0,36.318054483967146
2014-06-03,0.0,36.31805448396716
2014-06-04,0.0,36.318054483967146
2014-06-05,0.0,36.318054483967146
2014-06-06,0.0,36.318054483967146
2014-06-07,0.0,36.318054483967146
2014-06-08,0.0,36.318054483967146
2014-06-09,0.0,36.318054483967146
2014-06-10,0.0,36.318054483967146
2014-06-11,0.0,36.318054483967146
2014-06-12,0.0,36.318054483967146
2014-06-13,0.0,36.318054483967146
2014-06-14,0.0,36.318054483967146
