Time,Current (A),ARIMA
2007-06-10,11.855648045604784,11.822604230180612
2007-06-11,11.848232407418307,11.825200670799656
2007-06-12,11.843094236249447,11.825057450359171
2007-06-13,11.844545221621752,11.838127954523502
2007-06-14,11.861583018819655,11.788861370734276
2007-06-15,11.643948642091956,11.193184934055404
2007-06-16,11.357563008335967,11.328818407985512
2007-06-17,11.842735233534405,9.860851834001396
2007-06-18,11.840199511331827,13.123008783851791
2007-06-19,11.838967254523453,12.057991103010915
2007-06-20,11.151502335189305,12.096714449676645
2007-06-21,11.318565610659444,11.545393918777604
2007-06-22,11.81400714163353,11.516639483451799
2007-06-23,11.837866152332175,11.734095258478044
2007-06-24,11.836943229388988,11.750742423800599
2007-06-25,11.839506862470063,11.734360238658525
2007-06-26,11.851916774000347,11.809543600204593
2007-06-27,11.833669649974285,11.809024614235067
2007-06-28,11.833631737988556,11.822923198355968
2007-06-29,11.839841002478291,11.781483836167848
2007-06-30,11.847131887038062,11.414705007597844
2007-07-01,11.833272655061547,12.045879241490505
2007-07-02,11.833598667395728,11.873087638671871
2007-07-03,11.845486728656766,11.818482828558103
2007-07-04,11.841947158451527,11.844862978486361
2007-07-05,11.833546502004964,11.831225847137748
2007-07-06,11.834409664567866,11.812337569121969
2007-07-07,11.849817444182866,11.814809649498045
2007-07-08,11.838657679015474,11.822739893186226
2007-07-09,11.835535292930404,11.859313807297404
2007-07-10,11.835501290976234,10.951376746129979
2007-07-11,11.854732122250047,11.183966744083074
2007-07-12,11.189154989143416,11.805774200928207
2007-07-13,11.83557500769058,12.102461257232173
2007-07-14,11.836376159540439,12.027410461460136
2007-07-15,11.57453070103768,11.929090414161157
2007-07-16,11.836288440023957,11.574955108323651
2007-07-17,10.222490514405695,11.860735637024039
2007-07-18,11.883536609979439,10.942580125186115
2007-07-19,11.859509943648105,11.074055403555837
2007-07-20,11.85735992079345,11.961775605864501
2007-07-21,11.898358583834872,11.909984454849072
2007-07-22,11.842759008458133,11.827009229706906
2007-07-23,11.864558587104838,11.804052465550994
2007-07-24,11.856362130729122,11.791665610358407
2007-07-25,11.839687546815595,10.51832412097485
2007-07-26,11.892313191430425,12.584135046531165
2007-07-27,11.858868006007418,12.07421736027478
2007-07-28,11.855700014973252,12.023347549717851
2007-07-29,11.930521751578073,11.98553890302569
2007-07-30,11.898376007939616,11.954518139343751
2007-07-31,11.953806846739173,11.501277511340007
2007-08-01,11.936867062500573,11.906236374136519
2007-08-02,11.164928371650948,12.101266215696924
2007-08-03,11.951879161512013,10.703235492527154
2007-08-04,11.962102983087805,11.511237163173691
2007-08-05,11.99499696998945,9.026441980815768
2007-08-06,11.941618451905372,14.021262162801957
2007-08-07,11.162064391620149,12.473748400463913
2007-08-08,11.939825212329366,11.880345352314222
2007-08-09,11.942215030139337,12.049202919962006
2007-08-10,11.947118846083436,12.056552115527564
2007-08-11,11.971103594593275,11.972919761274339
2007-08-12,12.023512664048415,11.900526388317779
2007-08-13,12.022299288830462,12.04854531792375
2007-08-14,11.977777238215412,12.018377178604364
2007-08-15,12.038183819397476,12.020135790250782
2007-08-16,12.017726132363508,12.068846944945802
2007-08-17,12.083092480273256,12.044476753524231
2007-08-18,12.092431827335984,11.42471582913638
2007-08-19,11.96322619266115,12.417916954429993
2007-08-20,12.091592108441533,12.056137912217931
2007-08-21,12.097308274156413,12.073729850740929
2007-08-22,12.069715550112212,12.104719313008493
2007-08-23,12.074203750375473,12.057855428582531
2007-08-24,12.062962848895893,12.053233060564784
2007-08-25,12.036172554353053,11.340734082566772
2007-08-26,12.033483888638095,12.519819942784473
2007-08-27,12.031679882495926,11.390303590044176
2007-08-28,10.459663075802911,12.47816364174449
2007-08-29,11.744052541268575,11.250899518921116
2007-08-30,12.092139052966388,11.860838013560041
2007-08-31,12.106089206819409,11.944043302546465
2007-09-01,12.095263351035163,12.039440783558378
2007-09-02,12.088351567600606,12.060520785093848
2007-09-03,10.038200257707476,12.100898753565819
2007-09-04,11.461669872644329,10.940764114407946
2007-09-05,12.069699973781669,11.45484366018425
2007-09-06,12.011522315612867,11.827099732706213
2007-09-07,12.088943162898767,11.87330881016092
2007-09-08,12.016206310278466,11.980389848963219
2007-09-09,12.037837021765913,11.95252292733401
2007-09-10,12.042760724913714,12.01647040671902
2007-09-11,12.026108054008764,11.95305110168505
2007-09-12,12.002659089127471,11.993523431036184
2007-09-13,12.000485973353586,12.06042986932941
2007-09-14,12.002419665798818,11.966654739938805
2007-09-15,12.012139039180145,12.038183455834448
2007-09-16,12.001891047600667,11.273057484969868
2007-09-17,11.989696449209598,12.418779848818303
2007-09-18,11.315820713640884,12.020894632559521
2007-09-19,11.948640632651351,11.496767904610929
2007-09-20,11.891860430906846,11.843113646769021
2007-09-21,12.04452071291984,11.777237250643406
2007-09-22,12.12374915048133,11.890524072676985
2007-09-23,12.10650001968036,12.023681498463008
2007-09-24,12.11403918790938,11.98822258012226
2007-09-25,11.970332997752244,12.049118320689818
2007-09-26,11.951702863405831,11.972068928393526
2007-09-27,11.885331453426266,11.959242878977637
2007-09-28,11.877922476549859,11.857554696221195
2007-09-29,11.835848314885563,11.899434086024122
2007-09-30,11.85457309681479,11.833667508137731
2007-10-01,11.834427731190322,11.823833665539393
2007-10-02,11.833311779451,11.843540482050557
2007-10-03,11.837669183165074,11.827842967206644
2007-10-04,11.866032458088341,11.116963310033388
2007-10-05,11.845047753667789,10.65889953216475
2007-10-06,11.843356794409726,12.728152701485811
2007-10-07,11.841668594529581,12.0441311844705
2007-10-08,11.851297750160947,12.01351097866318
2007-10-09,11.860767583807702,11.921488566541859
2007-10-10,11.866687040772556,11.10114775995965
2007-10-11,11.891889149627053,12.181619856366254
2007-10-12,11.985150869799963,11.133397044787394
2007-10-13,11.843691495067219,11.387675160992222
2007-10-14,11.071111935482524,12.696041520617298
2007-10-15,12.068931573544596,11.66237637819646
2007-10-16,12.074729335692625,12.080060751472004
2007-10-17,12.057633759302984,11.037287502002085
2007-10-18,12.042235328727827,12.646296663731201
2007-10-19,12.045790795930678,11.436626673262932
2007-10-20,12.001741660249607,12.522386932403446
2007-10-21,12.009065087333042,11.423315817878024
2007-10-22,11.994441620787448,12.49639351354366
2007-10-23,11.974834283569212,12.085100780950965
2007-10-24,11.899356488728387,12.055466132471263
2007-10-25,11.851430721527151,9.716291805649018
2007-10-26,11.825846050567458,12.427565137466363
2007-10-27,11.83879772510817,12.492153106209393
2007-10-28,11.817903498976193,12.152626417511877
2007-10-29,11.818000860359724,12.017888165911828
2007-10-30,11.818521830288269,11.939152242576197
2007-10-31,11.838250913479323,11.863007457877654
2007-11-01,11.81813704097916,11.851947862842836
2007-11-02,11.817913162215953,11.835468555386637
2007-11-03,11.82006287370821,11.825185733345437
2007-11-04,11.83709724785585,11.804458472224212
2007-11-05,11.867348189074034,11.813839415850941
2007-11-06,11.834140807805,11.84209868120657
2007-11-07,9.521645699362653,11.81896194866236
2007-11-08,11.837042429537714,10.148524159965929
2007-11-09,11.824854491013589,11.444174610248664
2007-11-10,11.82586515098649,11.811750564859478
2007-11-11,11.837824093203693,11.278586659411271
2007-11-12,11.840177504395358,11.673076716390913
2007-11-13,11.822806067737416,12.069374460266328
2007-11-14,11.832819148494105,11.914717732903442
2007-11-15,11.01258531335376,11.881558541832511
2007-11-16,11.885821055323744,11.407145767247702
2007-11-17,11.242990173151236,11.811261798054193
2007-11-18,12.090776473129118,11.4740047907317
2007-11-19,12.201706993806365,11.895456086650121
2007-11-20,11.975294661088915,12.005406710198375
2007-11-21,11.88691783982875,11.956469256370903
2007-11-22,11.540751194153163,11.955924816698248
2007-11-23,11.52738212020389,11.706312196270211
2007-11-24,11.527808645960565,11.663903520981078
2007-11-25,11.501814714779425,11.630154178442153
2007-11-26,10.224896026224007,11.617215047458298
2007-11-27,9.021538157707749,10.835328025935484
2007-11-28,11.48679875213458,10.028814887886771
2007-11-29,10.872488923501377,11.167946428954691
2007-11-30,11.967969028538642,9.80089620115069
2007-12-01,11.194861771104382,12.163651897359916
2007-12-02,11.981775695212354,11.350977723856662
2007-12-03,12.007593304841746,11.865017328043377
2007-12-04,11.415666451901028,11.873453119143624
2007-12-05,11.386763515346509,11.582229835225418
2007-12-06,11.74234794903048,11.539685424467827
2007-12-07,10.226886400803975,11.72310292695956
2007-12-08,12.089103423830345,10.842411876691617
2007-12-09,12.053217603672927,11.765068137345665
2007-12-10,12.069879533857396,11.78193389313697
2007-12-11,12.058443490760588,11.950442745978584
2007-12-12,11.945504209666009,12.30105330540133
2007-12-13,11.922913123105705,10.927154726966746
2007-12-14,11.884378244839546,12.320825728264088
2007-12-15,11.877319432016597,11.9748826719135
2007-12-16,11.154574222358587,11.924650843540622
2007-12-17,11.175757996494594,11.499262729687713
2007-12-18,11.931665704417329,11.428197399464201
2007-12-19,11.924362703203453,11.809142393217256
2007-12-20,11.93557517018821,11.779578718870475
2007-12-21,11.924984590575097,11.858688804880284
2007-12-22,11.91904885152259,11.882423971152775
2007-12-23,11.915327797250386,11.922855002947752
2007-12-24,11.188897648674583,11.87660607465276
2007-12-25,11.933673312479716,11.48879655925701
2007-12-26,11.953982572807071,11.85315295324856
2007-12-27,11.917212843662286,11.866381707643804
2007-12-28,11.892351223995767,11.859307336098992
2007-12-29,11.922886659855365,11.86590716440061
2007-12-30,11.935950153554854,11.146238448004874
2007-12-31,11.867601586825607,12.342767533362588
2008-01-01,11.921683585320173,11.945458216254346
2008-01-02,11.272361395342976,11.982575246909537
2008-01-03,11.875333259276733,11.606664138690851
2008-01-04,11.812933400723198,11.827509896551668
2008-01-05,11.845374389370111,11.782707647069179
2008-01-06,10.930794824273312,11.819737028931154
2008-01-07,11.812450709653433,11.347098943031133
2008-01-08,11.764839026318187,11.70148321892379
2008-01-09,11.764846432076741,11.690912358358387
2008-01-10,11.729500364273438,11.72743548847404
2008-01-11,11.697242583534928,11.75610491909233
2008-01-12,11.652075325399167,11.686885242478935
2008-01-13,11.627067481351244,11.68055962935915
2008-01-14,11.591095961961653,11.657315713933423
2008-01-15,11.518158288297293,11.658891318110442
2008-01-16,10.826635528743733,11.558235205207732
2008-01-17,10.684733006091854,11.164254358484285
2008-01-18,11.48799942933487,11.01407272364719
2008-01-19,11.893583329439187,11.386066967092145
2008-01-20,10.901382774062615,11.600285350693573
2008-01-21,11.847759166890471,11.19709649095525
2008-01-22,11.795954320132925,11.0228902202548
2008-01-23,11.678700900103806,12.006900435369161
2008-01-24,11.65886573709208,11.683359353996451
2008-01-25,11.568042850545213,11.690608208247776
2008-01-26,11.740973736666632,11.61638800701593
2008-01-27,11.528877936603566,11.6734854710039
2008-01-28,11.331409931675664,11.561803987089233
2008-01-29,11.276074779685745,11.455959902292975
2008-01-30,11.183837066990952,11.406140139705332
2008-01-31,11.135254809546382,11.300027980571192
2008-02-01,11.109049059537561,11.24844050197163
2008-02-02,11.098794856912859,8.193068416948039
2008-02-03,11.098163416032493,12.90417636616143
2008-02-04,11.098705564080968,11.459686612810406
2008-02-05,11.112161948591988,11.479607245949804
2008-02-06,11.103171262626093,11.323444989173488
2008-02-07,11.12593569452252,11.27864517013216
2008-02-08,11.137156015473764,10.534660379055401
2008-02-09,11.110371795503532,11.596872813688266
2008-02-10,11.119958827554257,10.613007512100404
2008-02-11,11.117610821535244,11.636156821177085
2008-02-12,11.130766485447817,11.266742514723044
2008-02-13,11.115919286115718,11.270062246813872
2008-02-14,11.116035355089593,11.222420520232431
2008-02-15,11.113205351599548,11.21341129736558
2008-02-16,11.112946452161939,8.726523516213058
2008-02-17,10.424796568737078,12.557434683407926
2008-02-18,10.421412036531429,11.03886403365339
2008-02-19,10.429049215119884,10.955436621994746
2008-02-20,11.121445369663274,10.773319255633064
2008-02-21,11.11063070832825,11.07491377582001
2008-02-22,11.111057819634917,11.094671826772204
2008-02-23,11.12008487987279,11.120683514631944
2008-02-24,11.11601224081644,11.136986068375148
2008-02-25,11.10761217987926,11.150458845889627
2008-02-26,11.106694939820715,11.1704583214525
2008-02-27,11.106523324377116,11.147510766719291
2008-02-28,11.120712574688573,11.153018582787055
2008-02-29,11.10470281821079,11.163428869802992
2008-03-01,11.103378376368186,11.17860877235375
2008-03-02,11.10329103033789,9.839241733618149
2008-03-03,11.115183895314082,11.888836326445707
2008-03-04,11.118695826156886,11.292170485011894
2008-03-05,11.122922314514664,11.318974109525689
2008-03-06,11.133030632444092,11.223704914385948
2008-03-07,11.121506892338374,11.058459148910092
2008-03-08,11.122661716287288,11.278727590371158
2008-03-09,11.118907631004117,11.212427984887713
2008-03-10,11.1286036555772,11.168558675534657
2008-03-11,11.118447085557733,11.137927177331001
2008-03-12,11.117407682313178,11.004090226858263
2008-03-13,11.126967023749248,11.377076386396926
2008-03-14,10.454310530725762,11.225528395162755
2008-03-15,11.115661634455225,10.880485664313971
2008-03-16,11.10758652033454,11.114316341379372
2008-03-17,11.051777639753869,11.176790303552243
2008-03-18,10.374028582304534,11.051853929472475
2008-03-19,11.105493273659803,10.513028254200915
2008-03-20,11.138933483895817,11.297599240138938
2008-03-21,11.15574265437224,11.1399998436624
2008-03-22,10.426480796978575,11.097880289981175
2008-03-23,11.194345645043509,10.753345508583855
2008-03-24,11.164511097737153,11.130339413971516
2008-03-25,11.176382086616352,11.138074412393907
2008-03-26,11.171689027433903,11.203171155819167
2008-03-27,11.217440084520378,11.314790341327024
2008-03-28,9.691958432252527,11.338407706853703
2008-03-29,11.262450026300499,10.454433534655784
2008-03-30,11.253019691188753,10.327888367928454
2008-03-31,11.25720995578467,10.819274638847952
2008-04-01,11.30618654034766,11.789501620121646
2008-04-02,11.27211646634534,11.459272855602805
2008-04-03,11.325345688061654,11.4548537907083
2008-04-04,11.261809779723013,11.371493419387424
2008-04-05,11.31435960768637,11.360123364515026
2008-04-06,11.271962874959804,10.75436147593281
2008-04-07,11.267608658169761,11.639228873105813
2008-04-08,10.55447445240247,11.498525066361236
2008-04-09,11.289415352652233,11.076547548505921
2008-04-10,11.312520953153625,11.343336490472359
2008-04-11,11.275291543542744,11.42466869560887
2008-04-12,11.269123907059699,11.384961392117091
2008-04-13,11.270185596962211,11.367523548774622
2008-04-14,11.221555198520491,11.34677055549984
2008-04-15,11.265986620128482,11.315070120522092
2008-04-16,11.261019599834265,11.351114852228505
2008-04-17,11.277130487077011,11.333815261437225
2008-04-18,11.29827652962496,11.342796791723293
2008-04-19,11.261264779141369,11.357498583709894
2008-04-20,11.253632606834671,11.42158027641883
2008-04-21,11.268991403360069,11.362452917088842
2008-04-22,11.255352005081706,11.361293986500309
2008-04-23,11.262217765762037,11.346409553590664
2008-04-24,10.535107374085502,11.309235516090428
2008-04-25,11.282519526731784,10.872631246362584
2008-04-26,11.29403553795896,11.275912157603544
2008-04-27,11.265374175556214,11.23011197859996
2008-04-28,10.578710945946208,11.294279710432653
2008-04-29,10.547136037972138,10.931477289362105
2008-04-30,11.27014341130519,10.619038498454085
2008-05-01,11.236539803143703,11.094422177155158
2008-05-02,11.262365756555758,11.183561269420641
2008-05-03,11.223417388171194,11.131753870004914
2008-05-04,11.224901583553667,11.254335384260767
2008-05-05,11.269958944444447,11.256101064768082
2008-05-06,11.207036315193477,11.271436752456431
2008-05-07,11.425075173474474,11.234913077300698
2008-05-08,11.613362354230087,11.402991036880243
2008-05-09,10.415636171473386,11.523643795807219
2008-05-10,11.095363439323233,10.90190200728893
2008-05-11,11.089752465860418,11.170179158410672
2008-05-12,11.081542134461042,11.13002413502874
2008-05-13,10.78245703948493,11.104520194865446
2008-05-14,11.093244622201302,10.212745938396012
2008-05-15,11.084917414326897,10.662753628083335
2008-05-16,11.079995327359311,11.612295437497572
2008-05-17,11.082995265325458,11.246306637047287
2008-05-18,11.098525770147868,10.544889472220163
2008-05-19,11.098425251748248,11.607059462898716
2008-05-20,10.416247325449342,11.258403722302113
2008-05-21,10.305783888148193,10.869574367833625
2008-05-22,10.359531028574017,10.697956019763298
2008-05-23,10.397528723892744,10.608264286308389
2008-05-24,10.389519995576016,10.580199229060778
2008-05-25,11.111832646390582,10.570247444049631
2008-05-26,11.121957588668533,10.932064772801143
2008-05-27,6.106665082930638,11.011622626513685
2008-05-28,10.42744534224622,8.300633062130515
2008-05-29,11.109259973852199,10.212048228575323
2008-05-30,11.119601501680977,10.52943936073382
2008-05-31,11.097510864384988,10.80635751046161
2008-06-01,11.11016376213516,10.948758121056592
2008-06-02,11.110994807404664,11.046210527803112
2008-06-03,11.109817440791753,11.082224482376182
2008-06-04,11.089807450439237,11.117794881897366
2008-06-05,10.453397656124926,11.136658387914741
2008-06-06,11.110878763840196,10.784162269874997
2008-06-07,11.11237983949872,11.085467540717136
2008-06-08,11.106044770488909,11.090343138116408
2008-06-09,11.104981365557911,11.141235037562948
2008-06-10,11.112947381482286,11.138342492263162
2008-06-11,11.109155646833644,11.149777283703216
2008-06-12,11.102561336574421,11.157133698941538
2008-06-13,11.10434093693634,11.173729430144302
2008-06-14,10.525182126377722,10.948972932544793
2008-06-15,11.121898168784591,10.457782900401504
2008-06-16,10.871624684131202,11.403221305963793
2008-06-17,10.247637600703325,11.036002480765976
2008-06-18,11.681131085103175,10.684407911914366
2008-06-19,11.1175285544198,10.700127784768098
2008-06-20,10.428462577610704,10.998683820943585
2008-06-21,11.120698818875992,11.131087689582035
2008-06-22,11.135593969771511,11.241853450745692
2008-06-23,11.120926850075577,11.20336582180584
2008-06-24,9.146188754786477,11.194947572851635
2008-06-25,10.048117931519569,10.0856601807736
2008-06-26,11.218646206152618,10.366207997238442
2008-06-27,11.206106127035005,10.914283009355328
2008-06-28,11.206121119750819,11.02084338517224
2008-06-29,11.210100077315838,11.129912442301068
2008-06-30,11.204081699207899,11.166287177969807
2008-07-01,11.195267698522718,11.202960092028295
2008-07-02,11.196414978164803,11.228816016673814
2008-07-03,11.220980578316428,11.230023778747103
2008-07-04,11.213091433343957,11.242231768255769
2008-07-05,11.23896490285779,11.248616920377787
2008-07-06,11.263429518015457,11.282643752452122
2008-07-07,11.321822575225784,11.28150878453646
2008-07-08,11.328942851058807,11.32261523959129
2008-07-09,11.348691626290645,11.338475140672843
2008-07-10,11.34880272962866,11.379046331440716
2008-07-11,11.3547246102776,10.710512326077597
2008-07-12,11.34918359459332,11.739100155704868
2008-07-13,11.351362358982911,11.440889814013847
2008-07-14,11.348515702383747,11.186141076539846
2008-07-15,11.355169914788188,11.561111748993891
2008-07-16,10.877738592709507,9.817639216210564
2008-07-17,11.340004212530827,12.112518957368605
2008-07-18,11.338468190444232,11.508901607711755
2008-07-19,11.35280751429862,11.511342763039615
2008-07-20,11.336116701016753,11.492183575805953
2008-07-21,11.345481062970135,11.379312047012755
2008-07-22,11.347075821427493,11.415215727519499
2008-07-23,11.354619038819127,11.386640587662587
2008-07-24,11.345113030215597,11.374989812958733
2008-07-25,11.339264770265391,11.429332617862194
2008-07-26,11.343761769610458,11.363337913036752
2008-07-27,11.323955465813816,11.376048740389482
2008-07-28,11.324698644774175,11.439312995011226
2008-07-29,11.31415171021341,11.364771038079251
2008-07-30,11.31041466319122,11.423322484788763
2008-07-31,11.366451040291038,11.366668841612674
2008-08-01,11.485683931460324,10.627825869230763
2008-08-02,11.387910738449671,11.916645735677216
2008-08-03,11.396873560831061,11.521373509247155
2008-08-04,11.383500886986376,11.560256808302334
2008-08-05,11.383191263826385,11.435295000857403
2008-08-06,11.382826866983805,10.664060856862724
2008-08-07,11.39595120532387,11.869536274527274
2008-08-08,10.718622652278738,11.51566610805355
2008-08-09,10.711388948051377,11.140233099150265
2008-08-10,11.434733206608405,11.048055411845331
2008-08-11,11.470774295405887,11.40605780133422
2008-08-12,10.026707615573596,11.417715866250303
2008-08-13,11.505905295736675,10.602935575699403
2008-08-14,10.87301239885255,11.395605660158541
2008-08-15,9.438357264462306,10.997076681298184
2008-08-16,10.781498360893359,10.28720402753137
2008-08-17,11.581479033803882,10.838588988547267
2008-08-18,9.242541955920807,11.122514056414268
2008-08-19,9.512816704396784,10.136143830658249
2008-08-20,11.539297612109133,10.099601600998827
2008-08-21,11.537111751539724,11.046049706290392
2008-08-22,11.525565160084634,11.198753020080348
2008-08-23,11.466651668306177,11.34822483974935
2008-08-24,11.515362769140493,11.376358984359836
2008-08-25,11.459831982756748,11.462199299919023
2008-08-26,11.515647273339825,11.4625270728028
2008-08-27,11.48209701080592,9.94054403778171
2008-08-28,11.526010191630466,12.105027520198536
2008-08-29,11.512683390588435,11.919268712734253
2008-08-30,11.545690025993919,11.773221720280146
2008-08-31,11.54258881053849,11.690649966998771
2008-09-01,11.538866477134455,11.639067008053528
2008-09-02,11.47359293782763,9.563976446430875
2008-09-03,11.195989430334508,12.0909939200604
2008-09-04,11.152639111534052,11.930561812883964
2008-09-05,11.1092887927336,11.538820134066487
2008-09-06,11.065938473933151,11.481306998075452
2008-09-07,11.022588155132695,11.246909861022132
2008-09-08,10.979237836332238,11.220697858748256
2008-09-09,11.228629037497,11.147822432614133
2008-09-10,11.229484244427182,11.24081530891557
2008-09-11,11.229355867735338,11.231655073728874
2008-09-12,11.230808593589929,11.259073846346809
2008-09-13,6.231025960008992,11.273466014858842
2008-09-14,11.28939140163754,8.471592966736322
2008-09-15,11.239429513608167,10.809504241645264
2008-09-16,11.278985229237785,10.75615240973967
2008-09-17,11.265060673480209,10.377996216073598
2008-09-18,10.543958387308953,11.48659678139828
2008-09-19,11.262284424959624,10.808135542048918
2008-09-20,10.483225147272439,11.372963521212206
2008-09-21,11.211495828521151,10.921658433580808
2008-09-22,11.181970163590686,11.223405055515432
2008-09-23,11.017227452833517,11.208250225210188
2008-09-24,10.766863381195419,10.997815350819035
2008-09-25,11.120204616050945,10.910865694946217
2008-09-26,11.13666287187474,11.032389619561386
2008-09-27,10.930682837461006,11.09249266778906
2008-09-28,10.741476851519847,10.977111585848643
2008-09-29,11.121131327200118,10.915931743783554
2008-09-30,11.12804957358628,11.076972174722846
2008-10-01,11.129658015929763,11.109264633555913
2008-10-02,11.120147468575594,11.14635676343382
2008-10-03,11.117692846179711,11.183235675610726
2008-10-04,11.073375874340996,11.15369697513517
2008-10-05,11.055830386727607,11.140187788089719
2008-10-06,10.32975041698438,11.126724691101249
2008-10-07,11.04718678258701,10.723917920232022
2008-10-08,11.061448764796976,11.056649494443608
2008-10-09,11.053783977363672,11.058171974985811
2008-10-10,11.048055746739003,11.11168969871914
2008-10-11,11.040166317452226,11.1995906747169
2008-10-12,11.057024189454594,11.006041137984269
2008-10-13,11.046247016621217,10.313825712389159
2008-10-14,11.045947871529412,11.747369420183677
2008-10-15,11.05776058007448,11.278980825688947
2008-10-16,11.056990910755978,11.250911026101301
2008-10-17,11.079931396465037,11.183642549369376
2008-10-18,11.079621386145948,11.185451698440279
2008-10-19,11.090986892298298,11.127872931009781
2008-10-20,11.083875031036243,11.161434481148971
2008-10-21,11.079655856514924,11.140698412208696
2008-10-22,10.396253029705141,11.129396270157024
2008-10-23,11.097244562092076,10.681001424709146
2008-10-24,11.074961508003788,11.005584375801053
2008-10-25,11.08534068011207,11.003018609237403
2008-10-26,11.087450466801243,11.086214919017907
2008-10-27,11.09608646656894,11.084935984315761
2008-10-28,11.097548657024774,11.118885118946212
2008-10-29,10.982758593529251,11.132138590130417
2008-10-30,11.089047605080225,11.095650632928082
2008-10-31,9.724278912022124,11.1176653961957
2008-11-01,11.09460317097235,10.358906653565528
2008-11-02,11.092800197083301,11.00336862609428
2008-11-03,11.096715745634818,11.015524556076391
2008-11-04,11.109061286816523,11.112949395525401
2008-11-05,11.10829152717072,11.096690475335377
2008-11-06,11.120998856038632,8.819123592314176
2008-11-07,10.470755766497204,12.456972973590402
2008-11-08,11.135436117445991,11.015242814135547
2008-11-09,11.242558550633852,11.350414250510916
2008-11-10,10.481355448591657,11.302642768819698
2008-11-11,10.767027610451775,10.872962777192955
2008-11-12,11.156059504965727,10.932057831300837
2008-11-13,11.404125958515394,11.116199805674299
2008-11-14,11.667101046715743,10.458692920914903
2008-11-15,10.9863047035643,11.998123569993252
2008-11-16,11.714233668341393,10.628886719703045
2008-11-17,10.966183317620336,12.230180254975187
2008-11-18,11.751786139575856,11.485802849141287
2008-11-19,10.369066893677896,11.585764602680166
2008-11-20,11.599477885046456,10.791202070545408
2008-11-21,11.741645985558247,11.089830218742469
2008-11-22,11.748725417568295,11.362369186898402
2008-11-23,11.777569697329366,11.503780960938546
2008-11-24,11.723394608439751,11.57992332130225
2008-11-25,11.756727632125404,10.340071126010733
2008-11-26,6.701007093315152,9.905112483605725
2008-11-27,7.555811859258823,10.346314416256025
2008-11-28,8.263205552242278,8.58544305688439
2008-11-29,11.71901442474342,9.932116496252103
2008-11-30,11.765976957260266,10.294987144594856
2008-12-01,11.82666060283083,11.735456806214682
2008-12-02,11.883029506236316,11.642883088668293
2008-12-03,11.941660324751615,11.185484235224557
2008-12-04,11.935625161320472,11.557886500910685
2008-12-05,11.963659061464028,12.021035014627117
2008-12-06,11.717357653511465,10.407445927744378
2008-12-07,10.8561523383231,12.998498174702837
2008-12-08,11.564169254354699,11.548458008251172
2008-12-09,10.777758856640816,11.844148819542788
2008-12-10,11.333023298304367,11.232965036687187
2008-12-11,11.315297849977911,11.334773358533193
2008-12-12,11.58686479321418,11.311180848254756
2008-12-13,11.561685817043012,11.45221861679614
2008-12-14,11.571945544668605,11.48745047378601
2008-12-15,11.56809958130548,10.810544527082309
2008-12-16,11.62422629948917,11.257718869093546
2008-12-17,10.84484059375822,12.118997813354945
2008-12-18,11.561999300047017,11.333396008909734
2008-12-19,11.565532684398846,11.645086001626266
2008-12-20,11.54963754729968,11.568969761864137
2008-12-21,11.562237264286635,11.571075734936308
2008-12-22,11.51732433173568,11.573798832951299
2008-12-23,11.553620906550892,10.825407665780167
2008-12-24,10.850637967631183,11.99725121357329
2008-12-25,11.513028443252326,11.274334415963537
2008-12-26,11.114688322427131,11.532918429485221
2008-12-27,11.30800026577399,11.25494844870567
2008-12-28,11.470521490946505,11.387974034230961
2008-12-29,11.461446100646837,11.459450934611267
2008-12-30,11.456726339534216,11.397800172979569
2008-12-31,11.461956951185371,11.499879679301673
2009-01-01,11.455328834089839,10.834909402712864
2009-01-02,11.455423821537352,11.805558294173652
2009-01-03,11.649293624880151,11.468099307663419
2009-01-04,11.64864114201867,11.653094213053983
2009-01-05,11.641608607042198,10.716194744851233
2009-01-06,11.615171982912235,12.122744037149307
2009-01-07,11.590006727688476,11.65690404953147
2009-01-08,11.6267160167734,11.676812951014224
2009-01-09,11.787026934023109,11.617740800276106
2009-01-10,11.814542783492644,11.684581448634326
2009-01-11,11.724711559157386,11.685608131040262
2009-01-12,11.781979603586535,11.658001202096706
2009-01-13,11.699085481267154,11.678150299754947
2009-01-14,11.679848042648885,11.590497826200187
2009-01-15,11.650219747822941,10.935727584742795
2009-01-16,11.665573517192168,11.173106551566294
2009-01-17,11.61581351437811,12.138236886413646
2009-01-18,11.53867999563465,12.15204452345739
2009-01-19,11.494331393585535,10.855779619588056
2009-01-20,11.576229198436975,12.22923328741228
2009-01-21,11.554441658876856,11.707725007088301
2009-01-22,11.667918201141145,11.577932715412107
2009-01-23,11.568902891765847,11.624171841819908
2009-01-24,11.546337013346578,11.485572705839019
2009-01-25,11.460517377209339,11.695626502486343
2009-01-26,11.402950003978036,11.338348628642947
2009-01-27,11.147480304257462,11.206657179552927
2009-01-28,11.113737556494675,11.10869083365236
2009-01-29,11.073800187664439,11.02672651129986
2009-01-30,11.0410981465697,11.004014340621161
2009-01-31,11.025704519268913,10.991826906911292
2009-02-01,11.003473596106286,10.99428932824071
2009-02-02,11.00856254104203,10.992220569947182
2009-02-03,10.999663829020898,10.998351149928856
2009-02-04,10.997536059524501,11.007807402374702
2009-02-05,10.999278100067198,10.990257749882753
2009-02-06,10.991622524957751,11.017121523471216
