Time,Voltage (V),ARIMA,Outlier
2010-06-14,34.7337300964137,34.73155061985939,False
2010-06-15,34.730895763637555,34.73450757789729,False
2010-06-16,34.734601299557625,34.73396012134577,False
2010-06-17,34.73481371781889,34.736823354427905,False
2010-06-18,34.73414120405573,34.734828360937925,False
2010-06-19,34.73057254872813,34.73928255821934,False
2010-06-20,34.7374029833684,34.73219220522225,False
2010-06-21,34.73924982929346,34.74003301986144,False
2010-06-22,34.73219629337278,34.74259348455082,False
2010-06-23,34.73794473052957,34.73370285112579,False
2010-06-24,34.734385939488284,34.74468292541344,False
2010-06-25,34.732167707988445,34.73403376677657,False
2010-06-26,34.73322972820247,34.736397957373484,False
2010-06-27,34.73277828133813,34.73848096124232,False
2010-06-28,34.73583715590317,34.73317499196762,False
2010-06-29,34.73420329010497,34.741027362415146,False
2010-06-30,34.73606284922217,34.738281509433996,False
2010-07-01,34.74101944052629,34.73958570441557,False
2010-07-02,34.74152111685298,34.74417862717805,False
2010-07-03,34.74187868300724,34.748693169799516,False
2010-07-04,34.743162592980454,34.74193203180426,False
2010-07-05,34.74321691875617,34.76177990976216,False
2010-07-06,34.75171108793102,34.74766870857533,False
2010-07-07,34.75063788936375,34.75382202116893,False
2010-07-08,34.759291106702186,34.75511778565769,False
2010-07-09,34.75346813263608,34.76788190597657,False
2010-07-10,34.75781069610968,34.75991890395924,False
2010-07-11,34.7563255962258,34.76548320251032,False
2010-07-12,34.7711809951717,34.762667901504784,False
2010-07-13,34.76632738982102,34.77949749447022,False
2010-07-14,34.769189005385314,34.7642809575204,False
2010-07-15,34.77496118888481,34.776947680870556,False
2010-07-16,34.77321121294133,34.779834310658394,False
2010-07-17,34.783347825099824,34.77920318602744,False
2010-07-18,34.78652940183836,34.789718429134986,False
2010-07-19,34.79210324615468,34.79161741202969,False
2010-07-20,34.79379853954717,34.792199929979965,False
2010-07-21,34.79784380985168,34.80545915528114,False
2010-07-22,34.80037542325429,34.71231853884342,False
2010-07-23,34.800495736276496,34.86807311998386,False
2010-07-24,34.805594145628774,34.80410994848366,False
2010-07-25,34.81126114758253,34.810496460677285,False
2010-07-26,34.818165278120475,34.816819327682865,False
2010-07-27,34.82126105339913,34.826888297109626,False
2010-07-28,34.82402281848769,34.825878733140705,False
2010-07-29,34.835062487479576,34.8343653069451,False
2010-07-30,34.8421987807219,34.835642564284385,False
2010-07-31,34.84828612942056,34.843667370971325,False
2010-08-01,34.85458555751834,34.859869783595855,False
2010-08-02,34.861237810232325,34.85956604842033,False
2010-08-03,34.86380854437496,34.87032403215836,False
2010-08-04,34.86923644267895,34.86995757687006,False
2010-08-05,34.873722860701264,34.87724203319087,False
2010-08-06,34.878641625889195,34.87220665124819,False
2010-08-07,34.88783666976378,34.88688228678479,False
2010-08-08,34.887141043904435,34.85102930319093,False
2010-08-09,34.90512747578755,34.87863112617242,False
2010-08-10,34.84241524214963,34.90310405984944,False
2010-08-11,34.86136107277414,34.83094248785006,False
2010-08-12,34.86396798610619,34.88469656061706,False
2010-08-13,34.935992589663755,34.94005123703107,False
2010-08-14,34.94009512243142,34.94053980813253,False
2010-08-15,34.93979630649407,34.939822096866045,False
2010-08-16,34.93996625913473,34.94540482584961,False
2010-08-17,34.94202451785389,34.94203587204165,False
2010-08-18,34.948052962556766,34.89845535463879,False
2010-08-19,34.947032067332934,34.91513110021568,False
2010-08-20,34.95824419177271,34.92168674448371,False
2010-08-21,34.96115679793682,34.95024004770295,False
2010-08-22,34.867472769565225,34.95975655868909,False
2010-08-23,34.875975466526704,34.85896103115215,False
2010-08-24,34.878942100959776,34.85380045242553,False
2010-08-25,34.875140087019126,34.86300137133944,False
2010-08-26,34.8658772236264,34.856393409149106,False
2010-08-27,34.89166643471895,34.8549433023354,False
2010-08-28,34.85221781730436,34.84766567902547,False
2010-08-29,34.85056674439703,34.88473544630482,False
2010-08-30,34.85132604639533,34.84919625872512,False
2010-08-31,34.578941771662635,34.847066725162,False
2010-09-01,34.256368146616936,34.623825422390176,False
2010-09-02,34.832390548143,34.312589839700806,False
2010-09-03,34.86085806143207,34.81825043256181,False
2010-09-04,34.87107927621974,34.885886379128486,False
2010-09-05,34.894738611730304,34.87698376296739,False
2010-09-06,34.878709463979284,34.886722125083764,False
2010-09-07,34.880970281082995,34.886190940219635,False
2010-09-08,34.93636409216234,34.90536294545424,False
