Time,Current (A),Rolling Mean,Outlier
2007-04-24,12.273509521032308,11.9229569737689,False
2007-04-25,12.234182678661575,11.955578431413477,False
2007-04-26,12.18702429356468,11.962712761546948,False
2007-04-27,12.211896541630821,11.97030683854624,False
2007-04-28,12.166869150159805,11.976754107278627,False
2007-04-29,12.175759882528913,11.983785163695696,False
2007-04-30,12.185623091499519,11.993976507770109,False
2007-05-01,11.952322722811635,11.996872969144249,False
2007-05-02,11.958528257470164,11.999665894870052,False
2007-05-03,12.010550690858354,12.00402190141577,False
2007-05-04,11.898886969125805,12.007044774392956,False
2007-05-05,11.949760248984775,12.013837272320142,False
2007-05-06,11.953061821173119,12.015292112827348,False
2007-05-07,11.931128011073339,12.016589183658652,False
2007-05-08,11.908369536514847,12.016758158638565,False
2007-05-09,11.936791068474625,12.018057600266841,False
2007-05-10,11.943251034018257,12.018245262661118,False
2007-05-11,11.958394992921429,12.020305650926865,False
2007-05-12,11.943203866567512,12.025897147570696,False
2007-05-13,11.941630234690075,12.025358053904966,False
2007-05-14,11.902434208867447,12.024510768218267,False
2007-05-15,11.155627337552321,12.011479703050124,False
2007-05-16,11.033348623897538,11.996002937659226,False
2007-05-17,11.83885877850817,11.99565784841401,False
2007-05-18,11.819596724554273,11.994699637287034,False
2007-05-19,11.127251605711589,11.980303500632374,False
2007-05-20,11.837564560857048,11.97726421635064,False
2007-05-21,11.837659818979688,11.973294154933374,False
2007-05-22,11.843083928761187,11.96931259382251,False
2007-05-23,11.85032223982707,11.9814365036398,False
2007-05-24,11.836753251901007,11.992725445047936,False
2007-05-25,11.835823112138238,11.988520566028928,False
2007-05-26,11.855498741837057,11.984900229917905,False
2007-05-27,11.835105033152573,11.980457832683266,False
2007-05-28,11.835779053336275,11.977057473893753,False
2007-05-29,11.880100449292474,11.974272763652852,False
2007-05-30,11.847258036733948,11.982519308262106,False
2007-05-31,11.839277791607115,11.979979683947155,False
2007-06-01,11.83412828791591,11.975049995010982,False
2007-06-02,11.840293849966304,11.9693861665339,False
2007-06-03,11.84584625626867,11.96398897166404,False
2007-06-04,11.833508825420413,11.956594957309632,False
2007-06-05,11.832593770937144,11.948997440575994,False
2007-06-06,11.843662745666453,11.941668880963954,False
2007-06-07,11.846553890075958,11.934652391170996,False
2007-06-08,11.839243072795432,11.92763070318574,False
2007-06-09,11.838886957270658,11.920351246092686,False
2007-06-10,11.855648045604784,11.913516632874286,False
2007-06-11,11.848232407418307,11.906631276474545,False
2007-06-12,11.843094236249447,11.899672539009144,False
2007-06-13,11.844545221621752,11.891241350018802,False
2007-06-14,11.861583018819655,11.883323221211533,False
2007-06-15,11.643948642091956,11.871393530932064,False
2007-06-16,11.357563008335967,11.854111521258549,False
2007-06-17,11.842735233534405,11.846725720407095,False
2007-06-18,11.840199511331827,11.840181856591382,False
2007-06-19,11.838967254523453,11.833145454947847,False
2007-06-20,11.151502335189305,11.81398759051444,False
2007-06-21,11.318565610659444,11.797814113686712,False
2007-06-22,11.81400714163353,11.790802491991125,False
2007-06-23,11.837866152332175,11.78864293405755,False
2007-06-24,11.836943229388988,11.786348876923945,False
2007-06-25,11.839506862470063,11.783121634878885,False
2007-06-26,11.851916774000347,11.782235404782176,False
2007-06-27,11.833669649974285,11.7800450161216,False
2007-06-28,11.833631737988556,11.77779161832566,False
2007-06-29,11.839841002478291,11.776069221937075,False
2007-06-30,11.847131887038062,11.774913794588453,False
2007-07-01,11.833272655061547,11.772960616976885,False
2007-07-02,11.833598667395728,11.770891704399107,False
2007-07-03,11.845486728656766,11.768761359790338,False
2007-07-04,11.841947158451527,11.766850855863618,False
2007-07-05,11.833546502004964,11.764811540152584,False
2007-07-06,11.834409664567866,11.763528058184665,False
2007-07-07,11.849817444182866,11.776625984724864,False
2007-07-08,11.838657679015474,11.791820495198786,False
2007-07-09,11.835535292930405,11.791757787923734,False
2007-07-10,11.835501290976234,11.79205787408264,False
2007-07-11,11.854732122250047,11.805783921564501,False
2007-07-12,11.189154989143416,11.79354977870198,False
2007-07-13,11.83557500769058,11.79351044263992,False
2007-07-14,11.836376159540439,11.793383880956512,False
2007-07-15,11.574530701037679,11.788180267017093,False
2007-07-16,11.836288440023955,11.788171496981676,False
2007-07-17,10.222490514405695,11.75773125928861,False
2007-07-18,11.883536609979439,11.758260275668652,False
2007-07-19,11.859509943648105,11.758720745678,False
2007-07-20,11.85735992079345,11.759127931856439,False
